Picklist Code,Slot No.,Sale Order Item Code,Shipping Package Code,Sale Order Code,Item SkuCode,Item Type Name,Shelf Code,Picklist Created By,Item Status,Picklist Status,Created,Updated
PK537,1,VKAMSWITCH0001-2,VKMU04620,4MSLGWKP,VKAMSWITCH0001,Motorcycle Handlebar Double Control Switch [RED],U-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-22,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-48,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-9,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMGRILL137-12,VKMU04620,4MSLGWKP,VKAMGRILL137,Autofy Black Plastic Grill for Royal Enfield Bullet Classic 350 & 500 (Set of 8),U-02-06-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-28,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-22,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMSWITCH0001-3,VKMU04620,4MSLGWKP,VKAMSWITCH0001,Motorcycle Handlebar Double Control Switch [RED],U-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0004-8,VKMU04620,4MSLGWKP,VKAMMASK0004,Autofy Unisex Grey & Red West Coast Choppers Headwrap / Bandana (Freesize),L-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMGRILL137-4,VKMU04620,4MSLGWKP,VKAMGRILL137,Autofy Black Plastic Grill for Royal Enfield Bullet Classic 350 & 500 (Set of 8),U-02-06-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-0,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMGRILL137-0,VKMU04620,4MSLGWKP,VKAMGRILL137,Autofy Black Plastic Grill for Royal Enfield Bullet Classic 350 & 500 (Set of 8),U-02-06-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-3,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-14,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-43,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-6,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-24,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0081-4,VKMU04620,4MSLGWKP,VKAMLIGHT0081,[3Leg-Silver-White-White-Headlight] Autofy Universal 2 LED Headlight for All Bikes (White Light),L-02-04-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMGRILL137-6,VKMU04620,4MSLGWKP,VKAMGRILL137,Autofy Black Plastic Grill for Royal Enfield Bullet Classic 350 & 500 (Set of 8),U-02-06-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-6,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMCOVER0008-0,VKMU04620,4MSLGWKP,VKAMCOVER0008,[MeshDesign-Black-XXL] Autofy Universal Mesh Bike Seat Cover for All Bikes (Black),L-01-01-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0039-0,VKMU04620,4MSLGWKP,VKAMMASK0039,[AngrySkull-Black-SkyBlue]Autofy Unisex Angry Skull Print Lycra Headwrap / Bandana (Black and Blue Freesize),L-02-08-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0039-8,VKMU04620,4MSLGWKP,VKAMMASK0039,[AngrySkull-Black-SkyBlue]Autofy Unisex Angry Skull Print Lycra Headwrap / Bandana (Black and Blue Freesize),L-02-08-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-30,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMROD0001-3,VKMU04620,4MSLGWKP,VKAMROD0001,Autofy Black Aluminum Universal Rod with Chrome Cap for All Bikes (Big),L-02-05-04,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-11,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-7,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-39,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMEMBLEM0001-4,VKMU04620,4MSLGWKP,VKAMEMBLEM0001,Autofy Chrome Colour Jaguar Universal Emblem for All Bikes (Set of 2),L-02-09-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0068-1,VKMU04620,4MSLGWKP,VKAMMASK0068,[GarlandSkull-CrossBoneSkull-Blue-Purple]Autofy Unisex Skull Print Lycra Headwrap / Bandana (Blue and Purple  Freesize),L-01-04-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-15,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-3,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-25,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-1,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-19,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMGRILL137-11,VKMU04620,4MSLGWKP,VKAMGRILL137,Autofy Black Plastic Grill for Royal Enfield Bullet Classic 350 & 500 (Set of 8),U-02-06-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-32,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0024-8,VKMU04620,4MSLGWKP,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-01-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0039-11,VKMU04620,4MSLGWKP,VKAMMASK0039,[AngrySkull-Black-SkyBlue]Autofy Unisex Angry Skull Print Lycra Headwrap / Bandana (Black and Blue Freesize),L-02-08-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMROD0001-1,VKMU04620,4MSLGWKP,VKAMROD0001,Autofy Black Aluminum Universal Rod with Chrome Cap for All Bikes (Big),L-02-05-04,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-28,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0102,VKMU04620,4MSLGWKP,VKAMLIGHT0102,[M4-CYT-Black] Autofy Universal M4 CYT LED Headlight for All Bikes (with Fan),U-01-09-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0024-4,VKMU04620,4MSLGWKP,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-01-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-0,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-27,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0051-15,VKMU04620,4MSLGWKP,VKAMMASK0051,[SpiderWeb-Black-Pink]Autofy Unisex Spider Print Lycra Headwrap/Bandana(Black&Pink Freesize),L-01-11-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-8,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-34,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-15,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-46,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0051-10,VKMU04620,4MSLGWKP,VKAMMASK0051,[SpiderWeb-Black-Pink]Autofy Unisex Spider Print Lycra Headwrap/Bandana(Black&Pink Freesize),L-01-11-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0051-8,VKMU04620,4MSLGWKP,VKAMMASK0051,[SpiderWeb-Black-Pink]Autofy Unisex Spider Print Lycra Headwrap/Bandana(Black&Pink Freesize),L-01-11-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-2,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-32,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0068-6,VKMU04620,4MSLGWKP,VKAMMASK0068,[GarlandSkull-CrossBoneSkull-Blue-Purple]Autofy Unisex Skull Print Lycra Headwrap / Bandana (Blue and Purple  Freesize),L-01-04-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-41,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-26,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-16,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-4,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMCOVER0008-3,VKMU04620,4MSLGWKP,VKAMCOVER0008,[MeshDesign-Black-XXL] Autofy Universal Mesh Bike Seat Cover for All Bikes (Black),L-01-01-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-44,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0039-1,VKMU04620,4MSLGWKP,VKAMMASK0039,[AngrySkull-Black-SkyBlue]Autofy Unisex Angry Skull Print Lycra Headwrap / Bandana (Black and Blue Freesize),L-02-08-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-12,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0024-7,VKMU04620,4MSLGWKP,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-01-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0039-4,VKMU04620,4MSLGWKP,VKAMMASK0039,[AngrySkull-Black-SkyBlue]Autofy Unisex Angry Skull Print Lycra Headwrap / Bandana (Black and Blue Freesize),L-02-08-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMEXHAUST0005-1,VKMU04620,4MSLGWKP,VKAMEXHAUST0005,Autofy Dolphin Matte Black Silencer / Exhaust / Muffler for Royal Enfield Bullet Standard  Royal Enfield Bullet Classic  Royal Enfield Bullet Electra  Royal Enfield Thunderbird (with Glasswool),L-02-13-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-29,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMSWITCH0001-4,VKMU04620,4MSLGWKP,VKAMSWITCH0001,Motorcycle Handlebar Double Control Switch [RED],U-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-4,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMHELMET0023-0,VKMU04620,4MSLGWKP,VKAMHELMET0023,Autofy Habsolite Techno Red Flip Up Helmet,L-02-11-04,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-1,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMSWITCH0001-9,VKMU04620,4MSLGWKP,VKAMSWITCH0001,Motorcycle Handlebar Double Control Switch [RED],U-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-51,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMGLASS0002,VKMU04620,4MSLGWKP,VKAMGLASS0002,Autofy Chrome Colour Flame Shape Universal Side Mirror Set for All Bikes (Set of 2),L-02-04-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0004-4,VKMU04620,4MSLGWKP,VKAMMASK0004,Autofy Unisex Grey & Red West Coast Choppers Headwrap / Bandana (Freesize),L-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-20,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-64,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0090-0,VKMU04620,4MSLGWKP,VKAMLIGHT0090,[M6-RTD-Chrome] Autofy Universal RTD M6 LED Headlight for All Bikes (with Fan),L-02-02-04,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-42,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMROD0001-2,VKMU04620,4MSLGWKP,VKAMROD0001,Autofy Black Aluminum Universal Rod with Chrome Cap for All Bikes (Big),L-02-05-04,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-0,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-2,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0081-0,VKMU04620,4MSLGWKP,VKAMLIGHT0081,[3Leg-Silver-White-White-Headlight] Autofy Universal 2 LED Headlight for All Bikes (White Light),L-02-04-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-55,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-27,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-61,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0024-12,VKMU04620,4MSLGWKP,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-01-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-17,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-20,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
